order,trial_index,time_elapsed,cwid,StartTime,EndTime,rt,word_pair,answer,SHに基づく得点,SH：補足,PickedSample,Classification_ksm,Classification_oka,ageement,CR_ksm,CR_oka,FinalRating,Note_ksm,Note_oka
217,2,46579,2942272,44928.9261,44928.93277,23059,鳥 - 飛行機,空中を飛ぶもの,2,NA,0,,2,,,,2,,
218,3,58085,2942272,44928.9261,44928.93277,11503,剣 - 拳銃,身を守る物,1,NA,0,,1,,,,1,,
219,4,72341,2942272,44928.9261,44928.93277,14253,みかん - ボール,おおむね丸い物,1,NA,0,,1,,,,1,,
220,5,93990,2942272,44928.9261,44928.93277,21647,太陽 - 電球,その物自体が光る物,2,NA,0,,2,,,,2,,
221,6,114498,2942272,44928.9261,44928.93277,20505,紙 - 葉っぱ,比較的薄く平たいものが多い,1,NA,0,,1,,,,1,,
222,7,122700,2942272,44928.9261,44928.93277,8200,山頂 - 針,先っぽ,0,先っぽだけでは無意味,1,1,0,0,1,1,1,,先っぽだけでは無意味→部分的な共通点(v5.1)
223,8,141861,2942272,44928.9261,44928.93277,19159,道 - 川,人が交通の手段として使う物,2,交通路の亜種か,1,2,2,1,,,2,,交通路の亜種か
224,9,155983,2942272,44928.9261,44928.93277,14119,愛 - 薬物,気分が落ち着く物,1,KHにない,0,,1,,,,1,,
225,10,167161,2942272,44928.9261,44928.93277,11176,山 - 障害物,隔てる物,1,邪魔になると言った、評価の軸が必要か,0,,1,,,,1,,
226,11,226816,2942272,44928.9261,44928.93277,59651,輪っか - ネックレス,多くの物は細く円形に繋がっている,2,NA,0,,2,,,,2,,
227,12,255068,2942272,44928.9261,44928.93277,28249,孤独 - 砂漠,周りに人がいない状態,2,NA,0,,2,,,,2,,
228,13,274284,2942272,44928.9261,44928.93277,19214,なぞなぞ - 迷宮,色々と考えながら楽しむ物,0,迷宮は楽しむものではないのでは,0,,0,,,,0,,
229,14,289532,2942272,44928.9261,44928.93277,15246,時間 - 川,止まること無く流れる物,2,NA,0,,2,,,,2,,
230,15,319213,2942272,44928.9261,44928.93277,29678,会社 - 木,倒れなさそうで倒れてしまう物,1,SHにないが部分的特徴は捉えている,0,,1,,,,1,,
231,16,341572,2942272,44928.9261,44928.93277,22357,酒場 - 教会,その場に1人は説教する人がいる,1,一般的ではないが、部分,0,,1,,,,1,,
232,17,360005,2942272,44928.9261,44928.93277,18430,理論 - 建物,ごちゃごちゃしている,1,一般的な回答かはわからない,0,,1,,,,1,,
233,18,386044,2942272,44928.9261,44928.93277,26036,ダイヤモンド - 雪片,だいたいの人が見て美しいと感じる物,1,SHにないが部分的特徴は捉えている,0,,1,,,,1,,
234,19,419444,2942272,44928.9261,44928.93277,33398,記憶 - 牢獄,閉じ込め置くけどいつの間にかいなくなってるもの,2,閉じ込めるに言及されている,0,,2,,,,2,,
235,20,452788,2942272,44928.9261,44928.93277,33341,鍵 - 答え,行動の目的,0,説明不足,0,,0,,,,0,,
236,21,475124,2942272,44928.9261,44928.93277,22333,結婚 - 合金,上手く合わさると強い,2,NA,1,2,2,1,,,2,,NA
237,22,505020,2942272,44928.9261,44928.93277,29894,思考 - 網,引っかかるものもあるけど大体はすり抜けいてくもの,1,目があると同種か; 新規項目,0,,1,,,,1,,
238,23,528964,2942272,44928.9261,44928.93277,23941,学位 - 橋,行き先への単なる手段となる物,2,現在地と目的地を繋ぐに関連か,0,,2,,,,2,,
239,24,557420,2942272,44928.9261,44928.93277,28453,美術館 - 墓,過去の遺物,1,部分的に特徴が一致している,0,,1,,,,1,,
240,25,572339,2942272,44928.9261,44928.93277,14917,若者 - 鳥,自由なようでそうでもないもの,1,要相談; 2か1→1,1,,1,,,,1,,
241,2,38901,3043448,44928.92896,44928.93309,26464,鳥 - 飛行機,空を飛ぶ,2,NA,0,,2,,,,2,,
242,3,70807,3043448,44928.92896,44928.93309,31772,剣 - 拳銃,人を傷つける,1,NA,0,,1,,,,1,,
243,4,77383,3043448,44928.92896,44928.93309,6571,みかん - ボール,丸い,1,NA,0,,1,,,,1,,
244,5,88576,3043448,44928.92896,44928.93309,11175,太陽 - 電球,照らす,2,NA,0,,2,,,,2,,
245,6,96095,3043448,44928.92896,44928.93309,7515,紙 - 葉っぱ,薄い,1,NA,0,,1,,,,1,,
246,7,107439,3043448,44928.92896,44928.93309,11340,山頂 - 針,尖っている,2,NA,0,,2,,,,2,,
247,8,118872,3043448,44928.92896,44928.93309,11429,道 - 川,長く続く,1,NA,0,,1,,,,1,,
248,9,136456,3043448,44928.92896,44928.93309,17578,愛 - 薬物,癒される,1,KHにない,0,,1,,,,1,,
249,10,144152,3043448,44928.92896,44928.93309,7693,山 - 障害物,大きい,1,NA,0,,1,,,,1,,
250,11,151472,3043448,44928.92896,44928.93309,7315,輪っか - ネックレス,円,2,NA,0,,2,,,,2,,
251,12,161464,3043448,44928.92896,44928.93309,9971,孤独 - 砂漠,寂しい,1,悲しいの同義; SHにない,0,,1,,,,1,,
252,13,181800,3043448,44928.92896,44928.93309,20333,なぞなぞ - 迷宮,解く,2,解決できると同義; SHにない,1,2,2,1,,,2,,解決できると同義; SHにない
253,14,186632,3043448,44928.92896,44928.93309,4828,時間 - 川,流れる,2,NA,0,,2,,,,2,,
254,15,200712,3043448,44928.92896,44928.93309,14076,会社 - 木,成長する,1,NA,0,,1,,,,1,,
255,16,209048,3043448,44928.92896,44928.93309,8332,酒場 - 教会,人が集まる,2,NA,0,,2,,,,2,,
256,17,217248,3043448,44928.92896,44928.93309,8192,理論 - 建物,土台がしっかりしている,2,強固な基盤があると同義か,0,,2,,,,2,,
257,18,228784,3043448,44928.92896,44928.93309,11530,ダイヤモンド - 雪片,輝く,1,NA,0,,1,,,,1,,
258,19,251039,3043448,44928.92896,44928.93309,22224,記憶 - 牢獄,囲われる,1,囲われるは抜け出せる要素があるため、部分的特徴,0,,1,,,,1,,
259,20,258759,3043448,44928.92896,44928.93309,7717,鍵 - 答え,正解,1,NA,0,,1,,,,1,,
260,21,277520,3043448,44928.92896,44928.93309,18756,結婚 - 合金,二つ一緒になる,2,NA,0,,2,,,,2,,
261,22,298712,3043448,44928.92896,44928.93309,21187,思考 - 網,細かくつながる,1,NA,0,,1,,,,1,,
262,23,330632,3043448,44928.92896,44928.93309,31915,学位 - 橋,新しい場所に行ける,1,一般性を欠くがそういう場合もある,0,,1,,,,1,,
263,24,337264,3043448,44928.92896,44928.93309,6620,美術館 - 墓,静謐,1,NA,1,1,1,1,,,1,,NA
264,25,355351,3043448,44928.92896,44928.93309,18083,若者 - 鳥,どこかに飛びたてる,2,NA,0,,2,,,,2,,
265,2,27481,2400065,44928.92927,44928.93317,12799,鳥 - 飛行機,空を飛ぶもの,2,NA,0,,2,,,,2,,
266,3,33345,2400065,44928.92927,44928.93317,5859,剣 - 拳銃,武器,2,NA,0,,2,,,,2,,
267,4,39400,2400065,44928.92927,44928.93317,6052,みかん - ボール,丸い,1,NA,0,,1,,,,1,,
268,5,45465,2400065,44928.92927,44928.93317,6061,太陽 - 電球,光る,2,NA,0,,2,,,,2,,
269,6,56761,2400065,44928.92927,44928.93317,11292,紙 - 葉っぱ,セルロース,0,紙はセルロースではない場合もある,1,2,0,0,2,2,2,,紙はセルロースではない場合もある→採点基準表も更新(v5.1)
270,7,64409,2400065,44928.92927,44928.93317,7645,山頂 - 針,先端がある,1,先端が尖るのがポイント,1,1,1,1,,,1,,先端が尖るのがポイント
271,8,75737,2400065,44928.92927,44928.93317,11324,道 - 川,繋がっている,1,NA,0,,1,,,,1,,
272,9,81977,2400065,44928.92927,44928.93317,6235,愛 - 薬物,依存性がある,2,"2点とした（1→2, v3）",0,,2,,,,2,,
273,10,98096,2400065,44928.92927,44928.93317,16116,山 - 障害物,越える必要がある,2,NA,0,,2,,,,2,,
274,11,117344,2400065,44928.92927,44928.93317,19243,輪っか - ネックレス,丸い,2,NA,0,,2,,,,2,,
275,12,136505,2400065,44928.92927,44928.93317,19157,孤独 - 砂漠,ぽつんとしている,2,孤立しているの同義; SHにない,0,,2,,,,2,,
276,13,157552,2400065,44928.92927,44928.93317,21043,なぞなぞ - 迷宮,解くのが難しい,1,"挑戦的, 複雑だと同義か",0,,1,,,,1,,
277,14,165679,2400065,44928.92927,44928.93317,8124,時間 - 川,流れている,2,NA,0,,2,,,,2,,
278,15,177999,2400065,44928.92927,44928.93317,12317,会社 - 木,そこにある,1,SHにはないが部分的特徴は捉えている; が、あまりに一般的か,0,,1,,,,1,,
279,16,189423,2400065,44928.92927,44928.93317,11417,酒場 - 教会,人が集まる,2,NA,0,,2,,,,2,,
280,17,195919,2400065,44928.92927,44928.93317,6492,理論 - 建物,構築する,2,NA,0,,2,,,,2,,
281,18,204423,2400065,44928.92927,44928.93317,8499,ダイヤモンド - 雪片,美しい,1,NA,1,1,1,1,,,1,,NA
282,19,218423,2400065,44928.92927,44928.93317,13989,記憶 - 牢獄,閉じ込められている,2,NA,0,,2,,,,2,,
283,20,240063,2400065,44928.92927,44928.93317,21636,鍵 - 答え,一致する,1,SHにないが部分的特徴は捉えている,0,,1,,,,1,,
284,21,265983,2400065,44928.92927,44928.93317,25916,結婚 - 合金,硬く連なる,1,NA,0,,1,,,,1,,
285,22,280286,2400065,44928.92927,44928.93317,14300,思考 - 網,張り巡らされている,2,NA,1,2,2,1,,,2,,NA
286,23,309630,2400065,44928.92927,44928.93317,29340,学位 - 橋,先がある,1,一般性を欠くがそういう場合もある,0,,1,,,,1,,
287,24,325614,2400065,44928.92927,44928.93317,15979,美術館 - 墓,記憶の展示,1,記憶を展示する方法,0,,1,,,,1,,
288,25,335870,2400065,44928.92927,44928.93317,10252,若者 - 鳥,飛びたつ,2,NA,0,,2,,,,2,,
289,2,53033,3985308,44928.92657,44928.93378,25662,鳥 - 飛行機,空を飛ぶところが似ている,2,NA,1,2,2,1,,,2,,NA
290,3,73113,3985308,44928.92657,44928.93378,19988,剣 - 拳銃,武器として使われる点が似ている,2,NA,0,,2,,,,2,,
291,4,83553,3985308,44928.92657,44928.93378,10434,みかん - ボール,丸い形をしている,1,NA,0,,1,,,,1,,
292,5,102898,3985308,44928.92657,44928.93378,19313,太陽 - 電球,空間を明るく照らす,2,NA,1,2,2,1,,,2,,NA
293,6,136202,3985308,44928.92657,44928.93378,33298,紙 - 葉っぱ,平らで裏表があり、書き込むこともできる,1,NA,0,,1,,,,1,,
294,7,147898,3985308,44928.92657,44928.93378,11692,山頂 - 針,頂点がある,1,KHにない,0,,1,,,,1,,
295,8,189474,3985308,44928.92657,44928.93378,41571,道 - 川,自分がいる位置から先や後ろがある。続いている,1,続いているが1,0,,1,,,,1,,
296,9,196425,3985308,44928.92657,44928.93378,6948,愛 - 薬物,依存性がある,2,"2点とした（1→2, v3）",0,,2,,,,2,,
297,10,208938,3985308,44928.92657,44928.93378,12509,山 - 障害物,高さがあり険しい,1,険しいは苦労すると同義か,1,1,1,1,,,1,,険しいは苦労すると同義か
298,11,232025,3985308,44928.92657,44928.93378,23083,輪っか - ネックレス,円の形をしている,2,NA,0,,2,,,,2,,
299,12,251810,3985308,44928.92657,44928.93378,19771,孤独 - 砂漠,周りに何もない,2,孤立しているの同義; SHにない,0,,2,,,,2,,
300,13,274562,3985308,44928.92657,44928.93378,22746,なぞなぞ - 迷宮,迷うことが多い,1,混乱すると同義か; SHにない,0,,1,,,,1,,
301,14,296738,3985308,44928.92657,44928.93378,22172,時間 - 川,止まることなく流れている,2,NA,0,,2,,,,2,,
302,15,312122,3985308,44928.92657,44928.93378,15378,会社 - 木,長い年月をかけて成長する,1,NA,0,,1,,,,1,,
303,16,322330,3985308,44928.92657,44928.93378,10202,酒場 - 教会,心のよりどころ,1,安全を提供すると同義か,0,,1,,,,1,,
304,17,339674,3985308,44928.92657,44928.93378,17340,理論 - 建物,しっかりとした考えのもとに成り立つもの,1,アイデアから生まれると同義か,0,,1,,,,1,,
305,18,357618,3985308,44928.92657,44928.93378,17939,ダイヤモンド - 雪片,キラキラと輝いて美しい,1,NA,0,,1,,,,1,,
306,19,371154,3985308,44928.92657,44928.93378,13500,記憶 - 牢獄,囚われ続けるもの,2,NA,0,,2,,,,2,,
307,20,422098,3985308,44928.92657,44928.93378,50940,鍵 - 答え,先へ進めるきっかけとなるもの,2,新たな可能性をもたらすと同義か,1,,2,,,,2,,
308,21,473795,3985308,44928.92657,44928.93378,51690,結婚 - 合金,二つのものが合わさって成るもの,2,NA,0,,2,,,,2,,
309,22,504171,3985308,44928.92657,44928.93378,30371,思考 - 網,いくつものものが絡み合ってどこまでも続くもの,1,新規項目,0,,1,,,,1,,
310,23,544619,3985308,44928.92657,44928.93378,40443,学位 - 橋,着実に積み上げて完成させていくもの,1,作るの派生,0,,1,,,,1,,
311,24,588259,3985308,44928.92657,44928.93378,43621,美術館 - 墓,無機質で美しいもの、向き合えるものがある場所,1,向き合えるものがある,0,,1,,,,1,,
312,25,616179,3985308,44928.92657,44928.93378,27915,若者 - 鳥,未知の世界へ羽ばたいていく存在,2,NA,0,,2,,,,2,,
313,2,48214,1265342,44928.92586,44928.93394,10824,鳥 - 飛行機,飛ぶ,2,NA,0,,2,,,,2,,
314,3,60869,1265342,44928.92586,44928.93394,12651,剣 - 拳銃,武器,2,NA,0,,2,,,,2,,
315,4,68811,1265342,44928.92586,44928.93394,7940,みかん - ボール,丸い,1,NA,0,,1,,,,1,,
316,5,79163,1265342,44928.92586,44928.93394,10347,太陽 - 電球,光る,2,NA,0,,2,,,,2,,
317,6,96244,1265342,44928.92586,44928.93394,17072,紙 - 葉っぱ,薄い,1,NA,0,,1,,,,1,,
318,7,124112,1265342,44928.92586,44928.93394,27866,山頂 - 針,先が細い,1,鋭いが抜けているので1,0,,1,,,,1,,
319,8,135486,1265342,44928.92586,44928.93394,11371,道 - 川,流れる,1,NA,0,,1,,,,1,,
320,9,180155,1265342,44928.92586,44928.93394,44667,愛 - 薬物,依存,2,"2点とした（1→2, v3）",0,,2,,,,2,,
321,10,190695,1265342,44928.92586,44928.93394,10536,山 - 障害物,邪魔,2,NA,0,,2,,,,2,,
322,11,203915,1265342,44928.92586,44928.93394,13218,輪っか - ネックレス,繋がってる,1,SHにない,0,,1,,,,1,,
323,12,217537,1265342,44928.92586,44928.93394,13619,孤独 - 砂漠,何もない,2,NA,0,,2,,,,2,,
324,13,286234,1265342,44928.92586,44928.93394,68693,なぞなぞ - 迷宮,解くもの,2,解決できると同義; SHにない,0,,2,,,,2,,
325,14,299274,1265342,44928.92586,44928.93394,13036,時間 - 川,流れる,2,NA,0,,2,,,,2,,
326,15,403684,1265342,44928.92586,44928.93394,104408,会社 - 木,組織,2,階層的だ？,0,,2,,,,2,,
327,16,412850,1265342,44928.92586,44928.93394,9163,酒場 - 教会,人の集まり,2,NA,0,,2,,,,2,,
328,17,439703,1265342,44928.92586,44928.93394,26836,理論 - 建物,成り立つ物,1,小さな部品を積み重ねてできる都同義,0,,1,,,,1,,
329,18,465703,1265342,44928.92586,44928.93394,25997,ダイヤモンド - 雪片,綺麗,1,きらめく→うつくしいと同義か,0,,1,,,,1,,
330,19,474842,1265342,44928.92586,44928.93394,9134,記憶 - 牢獄,囚われる,2,NA,0,,2,,,,2,,
331,20,582186,1265342,44928.92586,44928.93394,107342,鍵 - 答え,解決するもの,1,NA,0,,1,,,,1,,
332,21,589136,1265342,44928.92586,44928.93394,6946,結婚 - 合金,合わさる,2,結合すると同義,0,,2,,,,2,,
333,22,604681,1265342,44928.92586,44928.93394,15541,思考 - 網,重なるもの,0,網はかさならなくないか？,0,,0,,,,1,,重なるはもともと1点（採点ミス; 2023/2/19）
334,23,659141,1265342,44928.92586,44928.93394,54458,学位 - 橋,渡すもの,2,現在地と目的地を繋ぐに関連か,0,,2,,,,2,,
335,24,677751,1265342,44928.92586,44928.93394,18606,美術館 - 墓,飾り物,1,骨/ものを飾るか,0,,1,,,,1,,
336,25,695101,1265342,44928.92586,44928.93394,17348,若者 - 鳥,自由がある,1,要相談; 2か1→1,0,,1,,,,1,,
337,2,28990,2613017,44928.92606,44928.93421,9741,鳥 - 飛行機,飛ぶもの,2,NA,0,,2,,,,2,,
338,3,37871,2613017,44928.92606,44928.93421,8873,剣 - 拳銃,武器になるもの,2,NA,0,,2,,,,2,,
339,4,48831,2613017,44928.92606,44928.93421,10946,みかん - ボール,丸いもの,1,NA,0,,1,,,,1,,
340,5,60075,2613017,44928.92606,44928.93421,11228,太陽 - 電球,明るいところが似ている,1,NA,0,,1,,,,1,,
341,6,70316,2613017,44928.92606,44928.93421,10226,紙 - 葉っぱ,薄いところが似ている,1,NA,0,,1,,,,1,,
342,7,111145,2613017,44928.92606,44928.93421,40815,山頂 - 針,どちらも先端が細くなっているところが似ている,1,NA,0,,1,,,,1,,
343,8,136417,2613017,44928.92606,44928.93421,25265,道 - 川,幅が広いところが似ている,1,幅が広いとは限らないが,0,,1,,,,1,,
344,9,151648,2613017,44928.92606,44928.93421,15216,愛 - 薬物,依存しているところが似ている,2,"2点とした（1→2, v3）",0,,2,,,,2,,
345,10,184804,2613017,44928.92606,44928.93421,33142,山 - 障害物,進むことが困難なところが似ている,1,困難は苦労と同じか,0,,1,,,,1,,
346,11,213816,2613017,44928.92606,44928.93421,28996,輪っか - ネックレス,丸い形状なところが似ている,2,丸いが上位概念,0,,2,,,,2,,
347,12,239595,2613017,44928.92606,44928.93421,25765,孤独 - 砂漠,一人でいると寂しいところが似ている,1,悲しいの同義; SHにない,0,,1,,,,1,,
348,13,261408,2613017,44928.92606,44928.93421,21796,なぞなぞ - 迷宮,どちらも頭を悩ませるところが似ている,1,混乱すると同義か; SHにない,0,,1,,,,1,,
349,14,271224,2613017,44928.92606,44928.93421,9803,時間 - 川,流れていくところが似ている,2,NA,0,,2,,,,2,,
350,15,340968,2613017,44928.92606,44928.93421,69735,会社 - 木,平日に働く日が似ている,0,平日に働くのは会社のみの特徴,0,,0,,,,0,,
351,16,354851,2613017,44928.92606,44928.93421,13866,酒場 - 教会,人が集まるところが似ている,2,NA,0,,2,,,,2,,
352,17,372171,2613017,44928.92606,44928.93421,17307,理論 - 建物,しっかりとしているところが似ている,1,しっかりしているはSHにない,0,,1,,,,1,,
353,18,381379,2613017,44928.92606,44928.93421,9193,ダイヤモンド - 雪片,小さいところが似ている,1,SHにないが部分的特徴は捉えている,0,,1,,,,1,,
354,19,485848,2613017,44928.92606,44928.93421,104452,記憶 - 牢獄,困難なところが似ている,0,どこが困難かの説明が足りない,0,,0,,,,0,,
355,20,500886,2613017,44928.92606,44928.93421,15031,鍵 - 答え,正解というところが似ている,1,NA,0,,1,,,,1,,
356,21,527858,2613017,44928.92606,44928.93421,26964,結婚 - 合金,美しいところが似ている,1,SHにないが部分的特徴は捉えている,0,,1,,,,1,,
357,22,588713,2613017,44928.92606,44928.93421,60849,思考 - 網,入り組んでいるところが似ている,1,つながっていると同じ,0,,1,,,,1,,
358,23,632206,2613017,44928.92606,44928.93421,43479,学位 - 橋,地に付いているところが似ている,1,地に足がついているは一般性を欠くが部分一致,0,,1,,,,1,,
359,24,673726,2613017,44928.92606,44928.93421,41506,美術館 - 墓,アートなところが似ている,1,芸術的な墓があるのは事実,1,1,1,1,,,1,,芸術的な墓があるのは事実
360,25,700224,2613017,44928.92606,44928.93421,26491,若者 - 鳥,これから羽ばたいていくところが似ている,2,NA,0,,2,,,,2,,
361,2,270555,1791041,44928.92587,44928.93444,16442,鳥 - 飛行機,空を飛ぶ,2,NA,0,,2,,,,2,,
362,3,276384,1791041,44928.92587,44928.93444,5822,剣 - 拳銃,人を殺す,1,NA,0,,1,,,,1,,
363,4,280700,1791041,44928.92587,44928.93444,4313,みかん - ボール,丸い,1,NA,0,,1,,,,1,,
364,5,286156,1791041,44928.92587,44928.93444,5453,太陽 - 電球,光るもの,2,NA,0,,2,,,,2,,
365,6,298163,1791041,44928.92587,44928.93444,12004,紙 - 葉っぱ,薄い,1,NA,0,,1,,,,1,,
366,7,307121,1791041,44928.92587,44928.93444,8956,山頂 - 針,尖っている,2,NA,0,,2,,,,2,,
