level_0,index,word1,word2,answer,labels,text,kFold
1174,620,結婚,合金,異なったものが合わさるという点で似ている,2,結婚[SEP]合金[SEP]異なったものが合わさるという点で似ている,6
1175,621,思考,網,張り巡らすという点で似ている,2,思考[SEP]網[SEP]張り巡らすという点で似ている,0
1176,622,美術館,墓,並べて置いておくという点で似ている,1,美術館[SEP]墓[SEP]並べて置いておくという点で似ている,3
1177,623,鳥,飛行機,空高く、しかも長く飛ぶことができます。,2,鳥[SEP]飛行機[SEP]空高く、しかも長く飛ぶことができます。,2
1178,624,剣,拳銃,相手を傷つけることができます。,1,剣[SEP]拳銃[SEP]相手を傷つけることができます。,2
1179,625,みかん,ボール,形が丸くて、手で持てる大きさです。,1,みかん[SEP]ボール[SEP]形が丸くて、手で持てる大きさです。,4
1180,626,太陽,電球,とてもまぶしくて、直接見るのが難しいです。,1,太陽[SEP]電球[SEP]とてもまぶしくて、直接見るのが難しいです。,7
1181,627,紙,葉っぱ,薄くて、平べったいです。,1,紙[SEP]葉っぱ[SEP]薄くて、平べったいです。,1
1182,628,山頂,針,とがっています。,2,山頂[SEP]針[SEP]とがっています。,4
1183,629,道,川,くねくねと曲がっていて、しかも長いです。,1,道[SEP]川[SEP]くねくねと曲がっていて、しかも長いです。,8
1184,630,愛,薬物,人間を夢中にさせます。,2,愛[SEP]薬物[SEP]人間を夢中にさせます。,5
1185,631,山,障害物,乗り越えるのが難しいです。,2,山[SEP]障害物[SEP]乗り越えるのが難しいです。,1
1186,632,輪っか,ネックレス,丸くて、首にかけることができます。,2,輪っか[SEP]ネックレス[SEP]丸くて、首にかけることができます。,2
1187,633,なぞなぞ,迷宮,よく分からないので、迷います。,1,なぞなぞ[SEP]迷宮[SEP]よく分からないので、迷います。,1
1188,634,時間,川,ずっと流れていきます。,2,時間[SEP]川[SEP]ずっと流れていきます。,5
1189,635,会社,木,伸びていきます。,1,会社[SEP]木[SEP]伸びていきます。,4
1190,636,酒場,教会,人が集まって、にぎやかになります。,2,酒場[SEP]教会[SEP]人が集まって、にぎやかになります。,8
1191,637,理論,建物,基礎が大切です。,2,理論[SEP]建物[SEP]基礎が大切です。,4
1192,638,ダイヤモンド,雪片,キラキラと輝いています。,1,ダイヤモンド[SEP]雪片[SEP]キラキラと輝いています。,0
1193,639,記憶,牢獄,閉じ込めておくものです。,2,記憶[SEP]牢獄[SEP]閉じ込めておくものです。,7
1194,640,結婚,合金,貴重なものです。,1,結婚[SEP]合金[SEP]貴重なものです。,2
1195,641,思考,網,張り巡らすものです。,2,思考[SEP]網[SEP]張り巡らすものです。,2
1196,642,美術館,墓,訪れたいところです。,1,美術館[SEP]墓[SEP]訪れたいところです。,4
1197,643,鳥,飛行機,両方とも空を飛ぶ,2,鳥[SEP]飛行機[SEP]両方とも空を飛ぶ,4
1198,644,剣,拳銃,両方とも武器である,2,剣[SEP]拳銃[SEP]両方とも武器である,7
1199,645,みかん,ボール,球体である,2,みかん[SEP]ボール[SEP]球体である,0
1200,646,太陽,電球,明るく光り輝くもの,1,太陽[SEP]電球[SEP]明るく光り輝くもの,5
1201,647,紙,葉っぱ,うすっぺらいもの,1,紙[SEP]葉っぱ[SEP]うすっぺらいもの,7
1202,648,山頂,針,頂点を持っている,1,山頂[SEP]針[SEP]頂点を持っている,6
1203,649,道,川,大地の上に長く続いて存在している,1,道[SEP]川[SEP]大地の上に長く続いて存在している,8
1204,650,愛,薬物,人を多幸感に導く,1,愛[SEP]薬物[SEP]人を多幸感に導く,4
1205,651,山,障害物,通行の妨げになる,2,山[SEP]障害物[SEP]通行の妨げになる,6
1206,652,輪っか,ネックレス,円状でドーナツ型になっているもの,2,輪っか[SEP]ネックレス[SEP]円状でドーナツ型になっているもの,3
1207,653,なぞなぞ,迷宮,頭を使って解決する必要がある課題である,2,なぞなぞ[SEP]迷宮[SEP]頭を使って解決する必要がある課題である,5
1208,654,時間,川,継続的に流れているもの,2,時間[SEP]川[SEP]継続的に流れているもの,2
1209,655,会社,木,しっかりと根をはらないと倒れてしまうもの,1,会社[SEP]木[SEP]しっかりと根をはらないと倒れてしまうもの,3
1210,656,酒場,教会,人々が集い和気あいあいと話し込む場所,2,酒場[SEP]教会[SEP]人々が集い和気あいあいと話し込む場所,8
1211,657,理論,建物,構築過程が重要であるもの,2,理論[SEP]建物[SEP]構築過程が重要であるもの,2
1212,658,ダイヤモンド,雪片,きらきらと輝くもの,1,ダイヤモンド[SEP]雪片[SEP]きらきらと輝くもの,7
1213,660,結婚,合金,違う性質をもつ二つの物体が一緒になること,2,結婚[SEP]合金[SEP]違う性質をもつ二つの物体が一緒になること,7
1214,661,思考,網,細かく広く編み込まれている感じ,2,思考[SEP]網[SEP]細かく広く編み込まれている感じ,7
1215,662,美術館,墓,過去の遺産が眠る場所,2,美術館[SEP]墓[SEP]過去の遺産が眠る場所,2
1216,663,鳥,飛行機,翼があること、空を飛ぶこと,2,鳥[SEP]飛行機[SEP]翼があること、空を飛ぶこと,7
1217,664,剣,拳銃,人を殺せること、武器として使うこと,2,剣[SEP]拳銃[SEP]人を殺せること、武器として使うこと,1
1218,665,太陽,電球,光をもたらしてくれる,2,太陽[SEP]電球[SEP]光をもたらしてくれる,2
1219,666,紙,葉っぱ,薄っぺらいこと、破くことができること,1,紙[SEP]葉っぱ[SEP]薄っぺらいこと、破くことができること,1
1220,667,山頂,針,先がとんがっていること,2,山頂[SEP]針[SEP]先がとんがっていること,4
1221,668,道,川,細長く続いてること,1,道[SEP]川[SEP]細長く続いてること,1
1222,670,山,障害物,乗り越えなくてはゴールが目指せないこと,2,山[SEP]障害物[SEP]乗り越えなくてはゴールが目指せないこと,1
1223,671,なぞなぞ,迷宮,一筋縄では解けないこと,1,なぞなぞ[SEP]迷宮[SEP]一筋縄では解けないこと,1
1224,672,時間,川,誰にも止めることができないこと,1,時間[SEP]川[SEP]誰にも止めることができないこと,7
1225,673,会社,木,小さい芽から育てなくてはいけないこと,1,会社[SEP]木[SEP]小さい芽から育てなくてはいけないこと,3
1226,675,理論,建物,正しいこと,0,理論[SEP]建物[SEP]正しいこと,2
1227,676,ダイヤモンド,雪片,輝いていること,1,ダイヤモンド[SEP]雪片[SEP]輝いていること,6
1228,677,記憶,牢獄,辛いことも忘れることがなかなかできないこと,2,記憶[SEP]牢獄[SEP]辛いことも忘れることがなかなかできないこと,5
1229,678,結婚,合金,合わさること,2,結婚[SEP]合金[SEP]合わさること,7
1230,679,思考,網,手繰り寄せること,1,思考[SEP]網[SEP]手繰り寄せること,4
1231,680,美術館,墓,静かなとこ,1,美術館[SEP]墓[SEP]静かなとこ,1
1232,681,剣,拳銃,傷つける,1,剣[SEP]拳銃[SEP]傷つける,5
1233,682,みかん,ボール,球形,2,みかん[SEP]ボール[SEP]球形,2
1234,683,道,川,進むことができる,2,道[SEP]川[SEP]進むことができる,3
1235,684,愛,薬物,中毒になる,2,愛[SEP]薬物[SEP]中毒になる,3
1236,685,山,障害物,向こうが見えない,1,山[SEP]障害物[SEP]向こうが見えない,6
1237,686,輪っか,ネックレス,端がない,1,輪っか[SEP]ネックレス[SEP]端がない,3
1238,687,なぞなぞ,迷宮,答えにたどり着くことが容易ではない,2,なぞなぞ[SEP]迷宮[SEP]答えにたどり着くことが容易ではない,4
1239,688,会社,木,拠り所,1,会社[SEP]木[SEP]拠り所,3
1240,689,理論,建物,土台になる基礎がある,2,理論[SEP]建物[SEP]土台になる基礎がある,8
1241,690,ダイヤモンド,雪片,結晶の形が似ている,2,ダイヤモンド[SEP]雪片[SEP]結晶の形が似ている,6
1242,691,記憶,牢獄,何かを閉じ込めるところ,2,記憶[SEP]牢獄[SEP]何かを閉じ込めるところ,7
1243,692,結婚,合金,違ったものをくっつける,2,結婚[SEP]合金[SEP]違ったものをくっつける,8
1244,694,美術館,墓,集められている,1,美術館[SEP]墓[SEP]集められている,7
1245,695,鳥,飛行機,空を飛べる,2,鳥[SEP]飛行機[SEP]空を飛べる,5
1246,696,剣,拳銃,人を攻撃することができる,1,剣[SEP]拳銃[SEP]人を攻撃することができる,4
1247,697,みかん,ボール,丸い。,1,みかん[SEP]ボール[SEP]丸い。,5
1248,698,道,川,細長くてどこまでも続く,1,道[SEP]川[SEP]細長くてどこまでも続く,7
1249,699,愛,薬物,味わったらやめられない,2,愛[SEP]薬物[SEP]味わったらやめられない,2
1250,700,山,障害物,超えるのに大変なもの,2,山[SEP]障害物[SEP]超えるのに大変なもの,6
1251,701,輪っか,ネックレス,丸くなっている,2,輪っか[SEP]ネックレス[SEP]丸くなっている,4
1252,702,なぞなぞ,迷宮,解決するとすっきりする,2,なぞなぞ[SEP]迷宮[SEP]解決するとすっきりする,8
1253,703,時間,川,長くて果てしない,1,時間[SEP]川[SEP]長くて果てしない,1
1254,704,会社,木,努力次第で大きく育つ,1,会社[SEP]木[SEP]努力次第で大きく育つ,2
1255,705,酒場,教会,通うことができる,1,酒場[SEP]教会[SEP]通うことができる,4
1256,706,ダイヤモンド,雪片,光輝く,1,ダイヤモンド[SEP]雪片[SEP]光輝く,2
1257,707,記憶,牢獄,つらい状況でも逃れられない,2,記憶[SEP]牢獄[SEP]つらい状況でも逃れられない,3
1258,708,結婚,合金,複数の物や人から成り立つ,1,結婚[SEP]合金[SEP]複数の物や人から成り立つ,8
1259,709,思考,網,はりめぐらすもの,2,思考[SEP]網[SEP]はりめぐらすもの,2
1260,710,美術館,墓,心が落ち着く場所,1,美術館[SEP]墓[SEP]心が落ち着く場所,1
1261,711,剣,拳銃,攻撃もするし防御をするもの,1,剣[SEP]拳銃[SEP]攻撃もするし防御をするもの,1
1262,713,紙,葉っぱ,薄いペラペラしたもの,1,紙[SEP]葉っぱ[SEP]薄いペラペラしたもの,7
1263,714,山頂,針,とんがっている,2,山頂[SEP]針[SEP]とんがっている,5
1264,715,道,川,長くつづいている,1,道[SEP]川[SEP]長くつづいている,0
1265,716,愛,薬物,なかなかぬけだせないもの,2,愛[SEP]薬物[SEP]なかなかぬけだせないもの,6
1266,717,山,障害物,苦しい事がある,1,山[SEP]障害物[SEP]苦しい事がある,4
1267,719,なぞなぞ,迷宮,答えが出るまで考え続けるもの,2,なぞなぞ[SEP]迷宮[SEP]答えが出るまで考え続けるもの,6
1268,720,時間,川,流れ続けるもの,2,時間[SEP]川[SEP]流れ続けるもの,7
1269,721,会社,木,成長していくもの,1,会社[SEP]木[SEP]成長していくもの,4
1270,722,理論,建物,よく考えて構成するもの,2,理論[SEP]建物[SEP]よく考えて構成するもの,6
1271,723,ダイヤモンド,雪片,キラキラしたもの,1,ダイヤモンド[SEP]雪片[SEP]キラキラしたもの,3
1272,724,記憶,牢獄,ずっととどまっているもの,1,記憶[SEP]牢獄[SEP]ずっととどまっているもの,8
1273,725,結婚,合金,融合したり離れたりする,2,結婚[SEP]合金[SEP]融合したり離れたりする,5
1274,727,美術館,墓,さまざまなタイプのものがある,1,美術館[SEP]墓[SEP]さまざまなタイプのものがある,0
1275,728,鳥,飛行機,飛ぶところ,2,鳥[SEP]飛行機[SEP]飛ぶところ,7
1276,729,剣,拳銃,武器なところ,2,剣[SEP]拳銃[SEP]武器なところ,7
1277,730,みかん,ボール,丸いところ,1,みかん[SEP]ボール[SEP]丸いところ,7
1278,731,太陽,電球,明るいところ,1,太陽[SEP]電球[SEP]明るいところ,1
1279,732,山頂,針,尖っているところ,2,山頂[SEP]針[SEP]尖っているところ,6
1280,733,道,川,長いところ,1,道[SEP]川[SEP]長いところ,1
1281,734,愛,薬物,体に効くもの,1,愛[SEP]薬物[SEP]体に効くもの,7
1282,735,山,障害物,大きいところ,1,山[SEP]障害物[SEP]大きいところ,1
1283,736,輪っか,ネックレス,円なところ,2,輪っか[SEP]ネックレス[SEP]円なところ,2
1284,737,なぞなぞ,迷宮,迷うところ,1,なぞなぞ[SEP]迷宮[SEP]迷うところ,8
1285,738,時間,川,流れるところ,2,時間[SEP]川[SEP]流れるところ,3
1286,740,理論,建物,立つところ,0,理論[SEP]建物[SEP]立つところ,4
1287,741,ダイヤモンド,雪片,硬いところ,0,ダイヤモンド[SEP]雪片[SEP]硬いところ,3
1288,742,記憶,牢獄,出てくるところ,1,記憶[SEP]牢獄[SEP]出てくるところ,0
1289,743,結婚,合金,硬いところ,1,結婚[SEP]合金[SEP]硬いところ,0
1290,744,思考,網,絡まるところ,1,思考[SEP]網[SEP]絡まるところ,7
1291,745,鳥,飛行機,飛行機の主翼は鳥の翼のようだ,1,鳥[SEP]飛行機[SEP]飛行機の主翼は鳥の翼のようだ,7
1292,747,太陽,電球,どちらも明るく輝く,1,太陽[SEP]電球[SEP]どちらも明るく輝く,5
1293,748,紙,葉っぱ,どちらも薄っぺらい,1,紙[SEP]葉っぱ[SEP]どちらも薄っぺらい,6
1294,749,山頂,針,先が鋭い,1,山頂[SEP]針[SEP]先が鋭い,0
1295,750,愛,薬物,他人の助言を聞き入れず主観で行動する,0,愛[SEP]薬物[SEP]他人の助言を聞き入れず主観で行動する,2
1296,751,山,障害物,超えるためには自分の気持ちが肝心,1,山[SEP]障害物[SEP]超えるためには自分の気持ちが肝心,5
1297,752,輪っか,ネックレス,丸くて環状のもの,2,輪っか[SEP]ネックレス[SEP]丸くて環状のもの,6
1298,753,時間,川,ほっといても流れる,2,時間[SEP]川[SEP]ほっといても流れる,8
1299,755,酒場,教会,自己陶酔,0,酒場[SEP]教会[SEP]自己陶酔,0
1300,756,理論,建物,理屈の上で成り立っている,1,理論[SEP]建物[SEP]理屈の上で成り立っている,1
1301,757,ダイヤモンド,雪片,煌めいている,1,ダイヤモンド[SEP]雪片[SEP]煌めいている,1
1302,758,記憶,牢獄,遡って無かったことに出来ない,0,記憶[SEP]牢獄[SEP]遡って無かったことに出来ない,0
1303,759,結婚,合金,結びついてできるもの,2,結婚[SEP]合金[SEP]結びついてできるもの,8
1304,760,思考,網,ひとつではない,0,思考[SEP]網[SEP]ひとつではない,4
1305,761,美術館,墓,現在でも未来でもない過去のもの,1,美術館[SEP]墓[SEP]現在でも未来でもない過去のもの,6
1306,762,鳥,飛行機,空が飛べる,2,鳥[SEP]飛行機[SEP]空が飛べる,5
1307,763,剣,拳銃,戦うために使うもの、攻撃に使うもの,1,剣[SEP]拳銃[SEP]戦うために使うもの、攻撃に使うもの,4
1308,764,みかん,ボール,形が円形,2,みかん[SEP]ボール[SEP]形が円形,2
1309,766,紙,葉っぱ,手で折り曲げることが出来る,1,紙[SEP]葉っぱ[SEP]手で折り曲げることが出来る,5
1310,767,道,川,自然の中にある,1,道[SEP]川[SEP]自然の中にある,8
1311,768,山,障害物,邪魔になることがある,2,山[SEP]障害物[SEP]邪魔になることがある,4
1312,769,輪っか,ネックレス,円形で繋がっている,2,輪っか[SEP]ネックレス[SEP]円形で繋がっている,5
1313,770,なぞなぞ,迷宮,解明出来ないことがある,2,なぞなぞ[SEP]迷宮[SEP]解明出来ないことがある,6
1314,771,時間,川,「流れ」が存在する,2,時間[SEP]川[SEP]「流れ」が存在する,2
1315,772,会社,木,根を張って地道に育てるもの,1,会社[SEP]木[SEP]根を張って地道に育てるもの,8
1316,773,理論,建物,基礎がしっかりしていないと成立しない,2,理論[SEP]建物[SEP]基礎がしっかりしていないと成立しない,5
1317,774,ダイヤモンド,雪片,キラキラ輝いている,1,ダイヤモンド[SEP]雪片[SEP]キラキラ輝いている,1
1318,775,結婚,合金,他の物（他人）同士が一緒になる,2,結婚[SEP]合金[SEP]他の物（他人）同士が一緒になる,2
1319,776,思考,網,どちらも「巡らせる」ことがある,2,思考[SEP]網[SEP]どちらも「巡らせる」ことがある,3
1320,777,剣,拳銃,武器として使う,2,剣[SEP]拳銃[SEP]武器として使う,4
1321,778,みかん,ボール,球状である,2,みかん[SEP]ボール[SEP]球状である,4
1322,779,太陽,電球,照らすもの,2,太陽[SEP]電球[SEP]照らすもの,2
1323,780,紙,葉っぱ,よく燃えるもの,1,紙[SEP]葉っぱ[SEP]よく燃えるもの,4
1324,781,山頂,針,先が尖っているもの,2,山頂[SEP]針[SEP]先が尖っているもの,2
1325,782,道,川,人が往来出来るもの,2,道[SEP]川[SEP]人が往来出来るもの,7
1326,783,愛,薬物,中毒になる危険性があるもの,2,愛[SEP]薬物[SEP]中毒になる危険性があるもの,4
1327,784,山,障害物,大きなもので移動を遮る,2,山[SEP]障害物[SEP]大きなもので移動を遮る,8
1328,786,なぞなぞ,迷宮,答えを得るのが難しいもの,1,なぞなぞ[SEP]迷宮[SEP]答えを得るのが難しいもの,5
1329,787,時間,川,永遠に流れるもの,2,時間[SEP]川[SEP]永遠に流れるもの,6
1330,788,会社,木,土台となり支えてくれるもの,1,会社[SEP]木[SEP]土台となり支えてくれるもの,4
1331,789,酒場,教会,人々が集まるもの,2,酒場[SEP]教会[SEP]人々が集まるもの,2
1332,792,記憶,牢獄,閉じ込めて保持するもの,2,記憶[SEP]牢獄[SEP]閉じ込めて保持するもの,5
1333,793,結婚,合金,輝かしくて明るいもの,1,結婚[SEP]合金[SEP]輝かしくて明るいもの,4
1334,794,思考,網,構築するもの,1,思考[SEP]網[SEP]構築するもの,7
1335,796,太陽,電球,光り輝く,1,太陽[SEP]電球[SEP]光り輝く,2
1336,798,山,障害物,行く手を遮る,2,山[SEP]障害物[SEP]行く手を遮る,1
1337,799,輪っか,ネックレス,中に何かを通す,1,輪っか[SEP]ネックレス[SEP]中に何かを通す,1
1338,800,なぞなぞ,迷宮,答えがわからない,2,なぞなぞ[SEP]迷宮[SEP]答えがわからない,7
1339,802,記憶,牢獄,捕らわれる,2,記憶[SEP]牢獄[SEP]捕らわれる,6
1340,803,結婚,合金,結合する,2,結婚[SEP]合金[SEP]結合する,2
1341,804,思考,網,緻密である,1,思考[SEP]網[SEP]緻密である,7
1342,805,美術館,墓,美しい埋葬品,1,美術館[SEP]墓[SEP]美しい埋葬品,4
1343,806,鳥,飛行機,どちらも空を飛ぶことができる,2,鳥[SEP]飛行機[SEP]どちらも空を飛ぶことができる,7
1344,807,剣,拳銃,どちらも殺傷能力がある,1,剣[SEP]拳銃[SEP]どちらも殺傷能力がある,2
1345,808,みかん,ボール,どちらも形状が球体、もしくは球体に近い,2,みかん[SEP]ボール[SEP]どちらも形状が球体、もしくは球体に近い,0
1346,809,太陽,電球,どちらも光を放つ,2,太陽[SEP]電球[SEP]どちらも光を放つ,3
1347,810,紙,葉っぱ,どちらも薄く植物繊維でできている,2,紙[SEP]葉っぱ[SEP]どちらも薄く植物繊維でできている,1
1348,811,山頂,針,どちらも尖っている,2,山頂[SEP]針[SEP]どちらも尖っている,5
1349,812,道,川,どちらも長く伸びている,1,道[SEP]川[SEP]どちらも長く伸びている,0
1350,814,山,障害物,どちらも超えるために頑張らなければならない,2,山[SEP]障害物[SEP]どちらも超えるために頑張らなければならない,1
1351,815,輪っか,ネックレス,どちらも形が輪となっている,2,輪っか[SEP]ネックレス[SEP]どちらも形が輪となっている,4
1352,816,なぞなぞ,迷宮,どちらも謎が用意されている,1,なぞなぞ[SEP]迷宮[SEP]どちらも謎が用意されている,4
1353,817,時間,川,どちらも絶え間なく流れている,2,時間[SEP]川[SEP]どちらも絶え間なく流れている,3
1354,818,会社,木,どちらも人々の生活を支える根幹である,1,会社[SEP]木[SEP]どちらも人々の生活を支える根幹である,8
1355,819,酒場,教会,どちらも人が集まり心を癒す場所である,2,酒場[SEP]教会[SEP]どちらも人が集まり心を癒す場所である,8
1356,820,理論,建物,どちらも綿密に積み上げていく必要がある,1,理論[SEP]建物[SEP]どちらも綿密に積み上げていく必要がある,4
1357,821,ダイヤモンド,雪片,どちらも光を反射してきらめく,1,ダイヤモンド[SEP]雪片[SEP]どちらも光を反射してきらめく,8
1358,822,記憶,牢獄,どちらも閉じ込められた空間にある,2,記憶[SEP]牢獄[SEP]どちらも閉じ込められた空間にある,2
1359,823,結婚,合金,意志の固さ、物質としての硬さと「かたさ」が関係している,1,結婚[SEP]合金[SEP]意志の固さ、物質としての硬さと「かたさ」が関係している,0
1360,824,思考,網,どちらも考えや糸が結び付いて広がっている,1,思考[SEP]網[SEP]どちらも考えや糸が結び付いて広がっている,8
1361,825,美術館,墓,どちらもそこにいる時は静かにしなくてはいけない,1,美術館[SEP]墓[SEP]どちらもそこにいる時は静かにしなくてはいけない,3
1362,826,紙,葉っぱ,ペラペラしている,1,紙[SEP]葉っぱ[SEP]ペラペラしている,4
1363,827,山,障害物,邪魔なもの,2,山[SEP]障害物[SEP]邪魔なもの,0
1364,828,輪っか,ネックレス,丸くつながっているもの,2,輪っか[SEP]ネックレス[SEP]丸くつながっているもの,0
1365,829,なぞなぞ,迷宮,考えても答えがでない,2,なぞなぞ[SEP]迷宮[SEP]考えても答えがでない,0
1366,830,時間,川,時は川の流れのように,0,時間[SEP]川[SEP]時は川の流れのように,7
1367,831,会社,木,一本からたくさんの枝（支店）へつながる,2,会社[SEP]木[SEP]一本からたくさんの枝（支店）へつながる,3
1368,832,理論,建物,建物は理論からなる,0,理論[SEP]建物[SEP]建物は理論からなる,3
1369,833,ダイヤモンド,雪片,小さく輝かしいもの,1,ダイヤモンド[SEP]雪片[SEP]小さく輝かしいもの,6
1370,834,記憶,牢獄,嫌な記憶は時に牢獄のように感じる,0,記憶[SEP]牢獄[SEP]嫌な記憶は時に牢獄のように感じる,4
1371,835,結婚,合金,結婚と合金は複数のものが合わさっている,2,結婚[SEP]合金[SEP]結婚と合金は複数のものが合わさっている,2
1372,836,思考,網,思考は網のように広がっていく,1,思考[SEP]網[SEP]思考は網のように広がっていく,1
1373,837,美術館,墓,人生の終着地点と人生をかけてつくった作品展,1,美術館[SEP]墓[SEP]人生の終着地点と人生をかけてつくった作品展,6
1374,840,紙,葉っぱ,包める,1,紙[SEP]葉っぱ[SEP]包める,0
1375,841,山頂,針,頂上が尖っている,2,山頂[SEP]針[SEP]頂上が尖っている,7
1376,842,道,川,動脈（道は人、川は水）,2,道[SEP]川[SEP]動脈（道は人、川は水）,4
1377,843,愛,薬物,一度経験するとやめられない,2,愛[SEP]薬物[SEP]一度経験するとやめられない,1
1378,844,山,障害物,乗り越えていかなければいけない存在,2,山[SEP]障害物[SEP]乗り越えていかなければいけない存在,0
1379,845,輪っか,ネックレス,円になる,2,輪っか[SEP]ネックレス[SEP]円になる,4
1380,846,なぞなぞ,迷宮,迷うのが楽しい,1,なぞなぞ[SEP]迷宮[SEP]迷うのが楽しい,0
1381,847,会社,木,木が会社　葉っぱが社員,0,会社[SEP]木[SEP]木が会社　葉っぱが社員,8
1382,848,酒場,教会,定期的に人が集まる,2,酒場[SEP]教会[SEP]定期的に人が集まる,7
1383,849,理論,建物,骨組みを立ててから作りあげる,2,理論[SEP]建物[SEP]骨組みを立ててから作りあげる,6
1384,851,記憶,牢獄,忘れたい過去がある,1,記憶[SEP]牢獄[SEP]忘れたい過去がある,7
1385,852,結婚,合金,繋がって強くなる,2,結婚[SEP]合金[SEP]繋がって強くなる,7
1386,853,思考,網,絡まると厄介なもの,1,思考[SEP]網[SEP]絡まると厄介なもの,4
1387,854,美術館,墓,静かにいる場所,1,美術館[SEP]墓[SEP]静かにいる場所,7
1388,855,剣,拳銃,相手を攻撃する,1,剣[SEP]拳銃[SEP]相手を攻撃する,3
1389,856,太陽,電球,光を照らす,2,太陽[SEP]電球[SEP]光を照らす,3
1390,857,愛,薬物,溺れると危険,2,愛[SEP]薬物[SEP]溺れると危険,8
1391,858,山,障害物,容易に超えられない,2,山[SEP]障害物[SEP]容易に超えられない,0
1392,860,時間,川,とめどなく流れる,2,時間[SEP]川[SEP]とめどなく流れる,8
1393,861,会社,木,その地に構える,1,会社[SEP]木[SEP]その地に構える,8
1394,862,理論,建物,構築していく,2,理論[SEP]建物[SEP]構築していく,3
1395,863,ダイヤモンド,雪片,キラキラ輝く,1,ダイヤモンド[SEP]雪片[SEP]キラキラ輝く,3
1396,864,美術館,墓,収蔵物,2,美術館[SEP]墓[SEP]収蔵物,7
1397,865,剣,拳銃,人を傷つけるところ,1,剣[SEP]拳銃[SEP]人を傷つけるところ,2
1398,866,みかん,ボール,丸っぽい形をしているところ,1,みかん[SEP]ボール[SEP]丸っぽい形をしているところ,6
1399,868,紙,葉っぱ,薄くてペラペラなところ,1,紙[SEP]葉っぱ[SEP]薄くてペラペラなところ,3
1400,869,山頂,針,どんどん細くなっていくところ,1,山頂[SEP]針[SEP]どんどん細くなっていくところ,0
1401,870,道,川,果てしなく長く続いているところ,1,道[SEP]川[SEP]果てしなく長く続いているところ,6
1402,872,山,障害物,自分にとって試練のようなもの,1,山[SEP]障害物[SEP]自分にとって試練のようなもの,8
1403,873,輪っか,ネックレス,丸くて身に付けたり掛けたりする,2,輪っか[SEP]ネックレス[SEP]丸くて身に付けたり掛けたりする,5
1404,874,なぞなぞ,迷宮,頭を使って解いていく,2,なぞなぞ[SEP]迷宮[SEP]頭を使って解いていく,6
1405,875,時間,川,決して止まることなく流れていくもの,2,時間[SEP]川[SEP]決して止まることなく流れていくもの,7
1406,876,会社,木,大きくて頑丈にどっしりとしているところ,1,会社[SEP]木[SEP]大きくて頑丈にどっしりとしているところ,0
1407,877,酒場,教会,人が集まり盛り上がるところ,2,酒場[SEP]教会[SEP]人が集まり盛り上がるところ,4
1408,879,ダイヤモンド,雪片,美しくて儚いもの,1,ダイヤモンド[SEP]雪片[SEP]美しくて儚いもの,3
1409,880,記憶,牢獄,閉じこめるという点,2,記憶[SEP]牢獄[SEP]閉じこめるという点,0
1410,881,結婚,合金,ガッチリ合わさるというところ,2,結婚[SEP]合金[SEP]ガッチリ合わさるというところ,4
1411,883,美術館,墓,無の境地を体現する点,0,美術館[SEP]墓[SEP]無の境地を体現する点,1
1412,884,鳥,飛行機,空を飛んでいるところ。,2,鳥[SEP]飛行機[SEP]空を飛んでいるところ。,1
1413,885,剣,拳銃,武器として扱わている。,2,剣[SEP]拳銃[SEP]武器として扱わている。,4
1414,886,みかん,ボール,小さくて丸い形をしている。,1,みかん[SEP]ボール[SEP]小さくて丸い形をしている。,5
1415,888,紙,葉っぱ,元を辿れば木に連なるところ。,1,紙[SEP]葉っぱ[SEP]元を辿れば木に連なるところ。,2
1416,890,道,川,山の間の谷にできるところ。,1,道[SEP]川[SEP]山の間の谷にできるところ。,1
1417,891,愛,薬物,依存するようにのめり込むところ。,2,愛[SEP]薬物[SEP]依存するようにのめり込むところ。,3
1418,892,山,障害物,行く手を阻むところ。,2,山[SEP]障害物[SEP]行く手を阻むところ。,8
1419,893,輪っか,ネックレス,円になって繋がっているところ。,2,輪っか[SEP]ネックレス[SEP]円になって繋がっているところ。,3
1420,894,なぞなぞ,迷宮,複雑に作られているところ。,1,なぞなぞ[SEP]迷宮[SEP]複雑に作られているところ。,7
1421,895,時間,川,流れ続けているところ。,2,時間[SEP]川[SEP]流れ続けているところ。,1
1422,896,会社,木,根を張り立っているところ。,1,会社[SEP]木[SEP]根を張り立っているところ。,8
1423,897,酒場,教会,人々が集まるところ。,2,酒場[SEP]教会[SEP]人々が集まるところ。,5
1424,898,理論,建物,計算されているところ。,1,理論[SEP]建物[SEP]計算されているところ。,2
1425,899,ダイヤモンド,雪片,キレイなところ。,1,ダイヤモンド[SEP]雪片[SEP]キレイなところ。,0
1426,900,記憶,牢獄,閉じ込めているようなところ。,2,記憶[SEP]牢獄[SEP]閉じ込めているようなところ。,3
1427,901,結婚,合金,2つが合わさるところ。,2,結婚[SEP]合金[SEP]2つが合わさるところ。,1
1428,902,思考,網,複雑にできているところ。,1,思考[SEP]網[SEP]複雑にできているところ。,8
1429,903,美術館,墓,静かな場所なところ。,1,美術館[SEP]墓[SEP]静かな場所なところ。,2
1430,904,鳥,飛行機,飛ぶ点において似ている,2,鳥[SEP]飛行機[SEP]飛ぶ点において似ている,7
